Unnamed: 0,username,bio,profile_url,location,website
270,ceonoida,"this is the official account of chief executive officer, noida authority",https://twitter.com/CeoNoida,"noida, india",https://t.co/NoEQRi0VWw
271,viclinlove,"entrepreneur & forensic entomologist
ceo and founder of @vickyriverson clothing brand, 
co-owner @bellestationhxt
instagram: viclinlove
snapchat: viclinlove",https://twitter.com/viclinlove,nigeria,https://t.co/DMKCL0eyQT
272,odishaceo,"this is official twitter handle of chief electoral officer, odisha",https://twitter.com/OdishaCeo,bhubaneswar,https://t.co/jaULBV97uF
273,unionchasersceo,principal owner @baseballamerica ; ceo & owner triple-a @omastormchasers ; general partner double-a @gosquirrels & @biscuitbaseball ; ceo & owner @union_omaha,https://twitter.com/UnionChasersCEO,"omaha, ne",https://t.co/53X8yDjN7U
274,ceo_karnataka,"official twitter handle of the chief electoral officer, karnataka. visit our website https://t.co/brigoy7n61 ! call 1950 !",https://twitter.com/ceo_karnataka,"bengaluru, india",https://t.co/Iukpv81qbd
275,ceochhattisgarh,"this is the official twitter handle of chief electoral officer, chhattisgarh",https://twitter.com/CEOChhattisgarh,"chhattisgarh, india",https://t.co/CWWHLnM05k
276,mexc_ceo,ceo of @mexc_global. crypto believer. #bitcoin #ethereum $mx,https://twitter.com/MEXC_CEO,,https://t.co/5CTnfdZT2z
277,ceogujarat,"office of the chief electoral officer, gujarat. conducts elections to gujarat legislative assembly & parliamentary seats from gujarat.",https://twitter.com/CEOGujarat,"gujarat, india",https://t.co/ed3mLl0QHJ
278,ceo_branding,"author of firestarters https://t.co/10cpza6nuo & father of future astrophysicist, ceo branding leader, top rank pr, brand, & lit agency. pop culture brand analyst",https://twitter.com/Ceo_Branding,"newark, de",https://t.co/e8Iam7Mtnz
279,ziprecruiterceo,"co-founder & ceo at @ziprecruiter, author of #gethirednow! proud father. product champion. tweets are my own.",https://twitter.com/ZipRecruiterCEO,"santa monica, ca",https://t.co/9Vgi0020By
280,phifercompany,"global recruiters for advertising, media, public relations, digital, pr and social https://t.co/yuqabnmway nyc, phifer london, phifer la,  brian phifer ceo",https://twitter.com/phifercompany,"116 west 23rd st, new york, ny",https://t.co/mk2VicVxaV
281,ceojharkhand,"this is the official twitter handle of the office of chief electoral officer, jharkhand, india.",https://twitter.com/ceojharkhand,ranchi,https://t.co/F0pRAR6zYf
282,maherjaberceo,ceo @brandfitinc,https://twitter.com/MaherJaberCEO,"toronto, ontario",https://t.co/ohjARJD9bb
283,kateleeceo,"proud ceo of the @alzheimerssoc 💙 work has taught me life is short - so laugh more now. 💙 all views expressed here are mine, ranting inc.🤣",https://twitter.com/KateLeeCEO,"coventry, england",https://t.co/cqirvWW22Y
284,theheauxmentor,ceo of https://t.co/191j5b4dwj ig: theheauxmentor,https://twitter.com/theheauxmentor,united states,https://t.co/YPRXgop01n
285,ceoharyana,"official twitter handle of chief electoral officer,haryana
working on the guidelines of the election commission of india .",https://twitter.com/ceoharyana,chandigarh,https://t.co/Hb960yLrVJ
286,gongaceo,"founder & ceo at gwala digital.... “it’s not what we do makes who we are, it’s who we are make us do what we do”",https://twitter.com/GongaCEO,tanzania,https://t.co/v8se4fyiaV
287,strangemusicceo,travis o'guin - ceo of strange music,https://twitter.com/StrangeMusicCEO,"kansas city, mo",http://t.co/T6aBg0F6ji
288,chicceo,chic ceo is a free online resource for female entrepreneurs. empowering savvy entrepreneurs. follow our founder: @stephanieaburns,https://twitter.com/ChicCEO,"san diego, ca",http://t.co/Vz6lGrl6L7
289,bearishbullsceo,"💎 ceo / head trader of @bullish_club . you doubt, i earn. you ignore, i earn. you join, we both earn. https://t.co/ru2qpmu0lf",https://twitter.com/BearishBullsCEO,"los angeles, ca",https://t.co/wyNJibQEFZ
290,rsaik,ceo @agvisorpro | smgi consulting | a top 50 canadian ag influencer | author food 5.0 | powerfarm peer group | keynote speaker,https://twitter.com/RSaik,"sylvan lake, alberta",https://t.co/u8wBCQWcn0
291,pookismahiceo,"ceo & founder @pookismahi, 5+ brands, product creator, author. 🙌 #getfit, build @komokitty® platforms. 100+ m&as, $0 (vc, loans, debt). 🚴 peloton #chiefpookie",https://twitter.com/PookisMahiCEO,"san francisco, ca (bay area)",https://t.co/GKuugUZja5
292,denialceo,"founder of @denialesports , serial entrepreneur, happy husband and father. #wolfpack",https://twitter.com/DenialCEO,,https://t.co/OLK2reUzMF
293,armychiefstaff,40th chief of staff of the u.s. army. (following & rts ≠ endorsement),https://twitter.com/ArmyChiefStaff,,https://t.co/wZd050GujA
294,cmokerala,"updates from the office of chief minister of kerala, shri. pinarayi vijayan",https://twitter.com/CMOKerala,"kerala, india",https://t.co/RurA8hVZkA
295,cmofficeassam,"chief minister's office, government of assam",https://twitter.com/CMOfficeAssam,"guwahati, india",https://t.co/IG8lyUVGdW
296,cmo_odisha,"office of the chief minister, odisha",https://twitter.com/CMO_Odisha,"bhubaneswar, odisha",https://t.co/ICJhXiiade
297,chiefsciadvisor,"juliet is the pm's chief science advisor, kaitohutohu mātanga pūtaiao matua ki te pirimia. open to reasoned views, not hostility. retweets are not endorsements.",https://twitter.com/ChiefSciAdvisor,"auckland, new zealand",https://t.co/SkjwSN6MNl
298,usnavycno,"the chief of naval operations (cno) is the senior military officer of the department of the navy. (following, rts and links ≠ endorsement)",https://twitter.com/USNavyCNO,,https://t.co/nZGCR1pghs
299,cmohry,"office of chief minister, haryana.",https://twitter.com/cmohry,"chandigarh, india",https://t.co/tBO82qEzXj
300,goacm,official twitter account of chief minister @drpramodpsawant's office,https://twitter.com/goacm,,
301,ccsso,"twitter account of the council of chief state school officers, a nonpartisan, nonprofit membership organization for the top education leader in every state.",https://twitter.com/CCSSO,,http://t.co/IEDhGlIFZf
302,gvlnrao,"member of parliament (rajya sabha), bjp & member, standing committee on finance; consultative committee on external affairs, acclaimed psephologist & author",https://twitter.com/GVLNRAO,india,https://t.co/C3gY4mZZBt
303,poonambenmaadam,member of parliament (loksabha) jamnagar,https://twitter.com/PoonambenMaadam,jamnagar gujarat,https://t.co/yx92BCxWDL
304,cewaus,chief executive women represents australia’s most senior women leaders whose mission is to support future leaders & inform the #genderdebate. #womenleaders,https://twitter.com/CEWAus,australia,http://t.co/mIDUskWEoZ
305,navymcpon,"official twitter account of the 16th master chief petty officer of the navy james honea. (replies, follows, rts ≠ endorsement)",https://twitter.com/NavyMCPON,"washington, dc",https://t.co/P31SAe315e
306,jam_kamal,president balochistan awami party,https://twitter.com/jam_kamal,"lasbela, balochistan, pakistan",https://t.co/XD3wsm9K5E
307,pravinalai,"formersm/it @bjp4maharashtra l
follwed by pm @narendramodi l @nitin_gadkari l founder chief- @cpciindia l
rt doesn’t necessarily mean endorsement
!अविरत संपर्क!",https://twitter.com/PravinAlai,"maharashtra, india",https://t.co/7ooa8O7DeO
308,johnbarlabjp,"union minister of state for minority affairs, government of india, member of parliament for alipurduar(west bengal).",https://twitter.com/johnbarlabjp,west bengal (alipurduar),https://t.co/5yKUADGf0m
309,ocj_rsa,"this is the official page of the south african judiciary and the office of the chief justice. the ocj is situated on 188, 14th road, noordwyk, midrand, 1685",https://twitter.com/OCJ_RSA,"midrand, south africa",https://t.co/AHRroXbivP
310,tankadharbjp,state secretary bjp odisha ex state president bjym ex state gs bjym ex state exe. bjym ex state jt. secretary abvp,https://twitter.com/tankadharbjp,"orissa, india",https://t.co/EX8tYcxy5W
311,ramdastadasmp,"2nd term member of parliament (lok sabha) from wardha lok sabha constituency (maharashtra);
former mlc 1994, 2000 (maharastra legislative council), 
wrestler",https://twitter.com/RamdasTadasMP,"wardha, india",https://t.co/cjXqo5t9hJ
312,chrisbrogan,"chief of staff: appfire. strategic advisor, investor, author - https://t.co/uf9ecqtgqx | contact: chris@chrisbrogan dot com | 🏳️‍⚧️-ally/lgbtq |",https://twitter.com/chrisbrogan,"boston, ma",https://t.co/7JeUGlkjNt
313,artacevedo,"founder acevedo leadership advantage group. former chief of police austin & houston, tx, & chp chief. past president major cities chiefs.  personal account",https://twitter.com/ArtAcevedo,,https://t.co/5MqT17gZTR
314,secychief,"the chief secretary is the head of civil service in the state government . sri pradeep jena, ias is the current chief secretary of odisha.",https://twitter.com/SecyChief,"bhubaneshwar, india",https://t.co/qFB6ZzEwDI
315,chiefngb,"gen daniel hokanson is the 29th chief of the national guard bureau. follows, likes & rts don't equal endorsement. tweets before 8/3/20 are from previous cngbs.",https://twitter.com/ChiefNGB,"washington, d.c.",https://t.co/40yJVYnJFF
316,chinfo,u.s. navy's chief of information (chinfo); reply/follow/rt does not = endorsement.,https://twitter.com/chinfo,the pentagon,https://t.co/wO1BDNgpNu
317,lafdchief,fire chief of the los angeles city fire department.,https://twitter.com/LAFDChief,"los angeles, ca",https://t.co/q6saVCT4jq
318,chiefpat,founder & ceo of @tribegaming | mobile gaming youtuber | 2.5m subs | business inquiries: pat@tribegaming.gg,https://twitter.com/ChiefPat,"austin, tx",https://t.co/JCQS5kzj9d
319,calfire_chief,joe tyler-director/fire chief,https://twitter.com/CALFIRE_CHIEF,"sacramento, ca",https://t.co/6W178lUlxX
320,victoriancho,"the official account of the victorian chief health officer, prof brett sutton. owned by @vicgovdh. more: https://t.co/fd2s4j7oi1",https://twitter.com/VictorianCHO,"melbourne, victoria. ",https://t.co/NLUoXCj9c0
321,chiefkariuki,"chief kariuki in lanet umoja, nakuru north district. i am using twitter as a tool for community policing, neighborhood watch & crime-reporting activities.",https://twitter.com/Chiefkariuki,nakuru kenya,https://t.co/ycnyvYSeiH
322,david_njoku80,chief njoku 🇳🇬 i fear god,https://twitter.com/David_Njoku80,,
323,nypdchiefofdept,"the official twitter of jeffrey maddrey, chief of department. not monitored 24/7. please call 311 or 911 https://t.co/lxv7bzvmh1",https://twitter.com/NYPDChiefOfDept,new york city,https://t.co/xL0mXNpVf3
324,usbpchief,honored to serve as the 25th chief of the u.s border patrol and privileged to lead the finest border security professionals in the world. #honorfirst,https://twitter.com/USBPChief,"washington, dc",https://t.co/Pzt2N78P5R
325,lapdchiefmoore,chief of police- los angeles police department (@lapdhq) instagram: lapdchiefmoore,https://twitter.com/LAPDChiefMoore,"los angeles, ca",https://t.co/Y8xzcuoJbP
326,chiefexecccc,chief executive of the uk's climate change committee (ccc) @thecccuk,https://twitter.com/ChiefExecCCC,"glasgow, scotland",https://t.co/GidkAGMqr7
327,armycgs,official channel for the chief of the general staff of the @britisharmy.,https://twitter.com/ArmyCGS,,https://t.co/ooRrgTtqIm
328,nypdchiefpatrol,"chief john chell, nypd chief of patrol. account not monitored 24/7 - use 911 and 311. user policy: https://t.co/smb8xjcbwv",https://twitter.com/NYPDChiefPatrol,"new york, usa",https://t.co/TZ3yyS8qQe
329,nypdtransit,"the official twitter of michael m. kemper - chief of transit, nypd; account not monitored 24/7 - use 911 and 311. user policy: https://t.co/i1krjcyupk",https://twitter.com/NYPDTransit,new york city,https://t.co/H0ZVwLK5CG
330,sameeroraon16,"nation first ||
राज्यसभा सांसद एवम राष्ट्रीय अध्यक्ष अनुसूचित जनजाति मोर्चा भाजपा ||member of parliament || national president bjp st morcha",https://twitter.com/SameerOraon16,india,https://t.co/iAR74RoCic
331,armycio,"official twitter for the office of the u.s. army chief information officer. following, rts and links ≠ endorsement.",https://twitter.com/ArmyCIO,enabling success,https://t.co/6qszrN0P7H
332,sciencechiefau,twitter account for the office of the chief scientist supporting dr cathy foley ao psm. tweets by staff. retweets not endorsements.,https://twitter.com/ScienceChiefAu,canberra,https://t.co/XPdJ5g1xdf
333,vgchieftrainer,"professional astronaut & chief astronaut instructor at virgin galactic, currently training for unity25. previously served on vf01 & unity22 flight crews.🕊🌎",https://twitter.com/VGChiefTrainer,,https://t.co/V8J7ljtguE
334,northantschief,chief constable for northamptonshire police. please do not use twitter to report crimes or incidents. use 101 for non emergency calls or 999 in an emergency.,https://twitter.com/NorthantsChief,,https://t.co/6onMHQjxsq
335,carmenbest,"personal/professional twitter account of carmen best, retired chief of police seattle- fbi/nei #42; fbi/na #242;iacp;smip;perf;mcca;noble",https://twitter.com/carmenbest,"seattle, wa",https://t.co/uuZehwCnOF
336,chiefscican,"dr. mona nemer, chief science advisor of canada terms: https://t.co/3pgzvxpffb français : @scichefcan instagram: monanemerscience",https://twitter.com/ChiefSciCan,canada,https://t.co/tKLJ1sJbWw
337,nypdhousing,chief martine n. materasso,https://twitter.com/NYPDHousing,new york city,https://t.co/zJLSu38AZJ
338,chiefausarmy,"this is the official chief of the australian army twitter account. sharing, liking or commenting does not = endorsement.",https://twitter.com/ChiefAusArmy,australian capital territory,https://t.co/FOrGpBlQRo
339,david_s_tembe,"actionsa senator. former mmc of public safety. former chief of(joburg ems, jmpd and national traffic police)",https://twitter.com/David_S_Tembe,"johannesburg, south africa",
340,cfachiefofficer,"official account of cfa chief officer jason heffernan.   
in an emergency call '000'. terms of use: https://t.co/xxlrwmddb2",https://twitter.com/CFAChiefOfficer,"victoria, australia",https://t.co/2Fm5dYwduB
341,btpchief,"chief constable of british transport police. don’t report crime here; text @btp on 61016, call 0800 40 50 40 or in an emergency dial 999.",https://twitter.com/BTPChief,"camden town, london",https://t.co/yJsdBrDeBj
342,chiefroseanne,afn national chief • she/her/hers • womxn • opinions my own • no lists • ninanaskamon! wishing you peace beyond all understanding,https://twitter.com/ChiefRoseAnne,taykwa tagamou nation,https://t.co/qadfPs9UoY
343,nswcho,"the official account of the nsw chief health officer, dr kerry chant @nswhealth",https://twitter.com/NSWCHO,"sydney, australia",https://t.co/2pFaqE4WPG
344,armychiefcyber,"official account of the u.s. army chief of cyber and u.s. army cyber and electromagnetic warfare school  (follows, retweets, and links ≠endorsement)",https://twitter.com/ArmyChiefCyber,"fort gordon, ga",https://t.co/ogh9N0sLK3
345,ahmedsalims,"building relationships and brands one handshake at a time • east african networker • chief disruptor at disruptive media, a forward-thinking ad agency.",https://twitter.com/ahmedsalims,🇰🇪🇹🇿🇺🇬,https://t.co/KyziNlaPqH
346,chuckhoskin_jr,chief of the cherokee nation,https://twitter.com/ChuckHoskin_Jr,"vinita, ok",https://t.co/7GpxUEsYLV
347,chief_axiegg,"co founder and leader  of @axiegg and @esports4evryone

axie og, nft specialist, commentator, esports manager and tournament organizer

ig- chief_tyler",https://twitter.com/Chief_AxieGG,,https://t.co/Bxq414IaEI
348,chief_manley,retired chief of police austin police department,https://twitter.com/Chief_Manley,"austin, tx",https://t.co/Xmz1PWo2ZO
349,cmobalochistan,office of the chief minister of balochistan,https://twitter.com/CMOBalochistan,chief minister secretariat ,
350,chiefgeron,"retired chief of police - @npschds graduate - @fbina269 tweets are mine, retweets are not.",https://twitter.com/ChiefGeron,"rockwall, tx",https://t.co/kN6taEoXb2
351,nhsconfed_mhn,"sean duggan, chief executive of @nhsconfed's mental health network",https://twitter.com/NHSConfed_MHN,"london, uk",http://t.co/DzkFcyJO3r
352,chieftanner,"hrps chief of police official site - not monitored 24/7. for emergencies call 911, non-emergencies 905-825-4777. one vision, one mission, one team",https://twitter.com/ChiefTanner,"oakville, ontario",https://t.co/5K7zkYh50B
353,chiefnish,chief of peel regional police @peelpolice | committed to a safer community together | this account is not monitored 24/7,https://twitter.com/ChiefNish,"peel region, ontario, ca",https://t.co/ycZMm1gg6a
354,aace_org,"the association of ambulance chief executives (aace) brings together skills, expertise and shared knowledge in ambulance services. (rts or likes ≠ endorsement)",https://twitter.com/AACE_org,"london, uk",https://t.co/zXIplsHkLU
355,chiefkeefintern,"“oh 😕 im sorry too then 😔” - chief keef, 2013",https://twitter.com/ChiefKeefIntern,,
356,mentalitychief,"chief of successful minds. i talk about mindset, sales and perspective. check out my course: https://t.co/s8nr9bsx2i",https://twitter.com/MentalityChief,join my tg channel:,https://t.co/hzYkaYYvAz
357,chiefconpsni,chief constable at the police service of northern ireland @policeserviceni. please do not try and report crime here dial 999/101 -account is not monitored 24/7.,https://twitter.com/ChiefConPSNI,northern ireland,https://t.co/qaTwGDQ73u
358,lisateachman,"chief meteorologist ksnw-wichita / proud kansan / bs geosciences, mississippi state / ba communication, wichita state / emmy award winner / ams seal of approval",https://twitter.com/LisaTeachman,"wichita, ks",https://t.co/seMEzgQvdl
359,chiefpalmer,chief adam palmer of @vancouverpd - board of directors @mjrcitieschiefs - former president of @cacp_accp - not monitored 24/7 - official twitter account,https://twitter.com/ChiefPalmer,"vancouver, bc, canada",https://t.co/a7LaSoBHGv
360,chieffrugalista,experiential travel blogger specialising in europe. francophile and francophone. chief frugalista at frugal first class travel since 2012.,https://twitter.com/ChiefFrugalista,body sydney soul europe,https://t.co/NdH55BRyvV
361,chiefsund,"30-year law enforcement veteran in washington d.c., and former chief of police of the united states capitol police

inquiries: chiefsundpress@protonmail.com",https://twitter.com/ChiefSund,,
362,deputychiefrai,"deputy chief constable, vancouver police department with @vancouverpd. not monitored 24/7 *call 9-1-1 for emergencies* or 604-717-3321 for non-emergencies.",https://twitter.com/DeputyChiefRai,"vancouver, british columbia",https://t.co/zF6r9qCaAH
363,ed_onoja,𝗗𝗲𝗽𝘂𝘁𝘆 𝗚𝗼𝘃𝗲𝗿𝗻𝗼𝗿 𝗼𝗳 𝗞𝗼𝗴𝗶 𝗦𝘁𝗮𝘁𝗲. former chief of staff to governor yahaya bello (2016 - 2019).,https://twitter.com/ed_onoja,"lokoja, nigeria",https://t.co/1gY35iqZ0d
364,ceo_hzl,"chief executive officer-hindustan zinc | avid reader, musicophile, traveler",https://twitter.com/CEO_HZL,"udaipur, india",https://t.co/DUVhKpt1Av
365,cn_australia,"vice admiral mark hammond, am, ran is the 33rd professional head of the royal australian navy. #ausnavy",https://twitter.com/CN_Australia,"navy headquarters, canberra",https://t.co/u0jTrgjKP8
366,parissathena,founder & ceo of @btpipeline 🚀 & @darkmodebeauty💄 | creator of #blacktechtwitter | 💍@dayhaysoos | find a job or hire black tech talent 🔗,https://twitter.com/ParissAthena,"boston, ma",https://t.co/6witudvrVz
367,founderflori,"founder & coo of https://t.co/wse3nqlxwc, bridging the worlds of fintech and blockchain.
follow our journey: @blockfi, @blockfisupport, @blockfi_insti & @blockfi_pc",https://twitter.com/FounderFlori,,
368,bfaviero,"🇧🇷🇺🇸🏳️‍🌈 founder @magnatokens: token streaming & vesting. 100x angel & vc (gp @ alloy). 2x ai founder (acq by palantir). yc, mit. not financial advice!",https://twitter.com/Bfaviero,nyc,https://t.co/f2vnT8TWcj
369,anthropyfounder,main https://t.co/wzm5vrt5v6 channel: to ‘inspire a better britain’ nov 1st to 3rd @edenproject founder john o’brien mbe: md @omnicom‘s @onehundred_emea:,https://twitter.com/AnthropyFounder,🏛london 🏡shropshire🗽newyork,https://t.co/7RCrWv1gkp
370,foundergym,"the founder gym era has come to a close. our graduates cemented their place in history by raising  $130,000,000 (and counting!) from 2018-2022. #fg4life",https://twitter.com/foundergym,"san francisco, ca",https://t.co/QgxbzkaUEq
371,p2e_daily,"🇵🇭 l 🦍 l og- cy 2014  i 
founder https://t.co/xemwmcouav l
@getruggednft  @apearmyguild  @signalsseer i trading coach l
you are responsible for your own",https://twitter.com/P2E_Daily,"manila city, national capital ",https://t.co/plnMRC5TiH
372,deborahowens,"ceo of wealthyu ""america’s wealth coach. host of get wealthy! i show women how to accelerate their financial growth to 7 figures & beyond",https://twitter.com/deborahowens,maryland,https://t.co/fVKpMzt4Yr
373,retirementright,"founder of https://t.co/135m9mahuc. author of ""the warren letter"", a weekly macro-economic newsletter. goldbug. not financial/ legal advice. breaking market news",https://twitter.com/RetirementRight,jesse livermore's bunker,https://t.co/Dc0DSrkBz4
374,ladyjaggar,"president & founder of jaggar street, live current affairs news journalist,radio presenter, travel journalist, critic, author, bsl https://t.co/n6oe3bomer",https://twitter.com/ladyjaggar,"london, fort lauderdale miami ",https://t.co/sJsTjot4FY
375,vonrosenchild,🇺🇸 @hubbucket® inc ceo @hubbucketsst @hubbucketgreen @hubbucketorg @hubbucketnyc @hubdatacore @hubbasedb @hubdatasparks @hubcloudsazure @hubcloudsaws etc,https://twitter.com/VonRosenchild,"brooklyn, ny",https://t.co/7l4z2nIkBz
376,investorn_ceo,believe in yourself. crypto investor. supporting competent projects. founder of the project.,https://twitter.com/investorn_ceo,,
377,jesemartinezceo,founder of @powergpu @powergpusupport,https://twitter.com/JeseMartinezCEO,,
378,tattooshopnft,"founder + builder + creator - love turning ideas into reality! small minds discuss people, average minds discuss events, and great minds discuss ideas!",https://twitter.com/TattooShopNFT,earth,https://t.co/oUtrrpoLVU
379,thegaywhostrayd,“a woman claiming to be a lesbian.” - @theadvocatemag / founder of gays against groomers @againstgrmrs / bigger on instagram / tweets = my own,https://twitter.com/thegaywhostrayd,,https://t.co/QjSvS4U7eD
380,theoptionselle1,"nifty and bank nifty option seller, trader , investor. founder of moneyplant wealth management.",https://twitter.com/Theoptionselle1,https://t.me/+z9y24l_z989intu1,https://t.co/cLxG1i559L
381,fla_phantom,#takeovapromotions creator of #tto #t_o_p - a media promotional team that has been winning since #2003. #tmm affiliate; join the movement,https://twitter.com/FLA_Phantom,"atlanta, ga",http://t.co/ZYMCfmw6pw
382,iamadamwright,managing partner @ acap investments founder @wellcomebrand | @restorejuicebar | @ritualmatcha startup junkie & web3 enthusiast.,https://twitter.com/iamadamwright,"miami, fl",https://t.co/8av8vU5F58
383,johnpaul4usa,"founder & ceo gousa. the people vs. the corrupt establishment. creator of the oppscore - 1st unbiased political credit rating. opinions are mine, not gousa's.",https://twitter.com/JohnPaul4USA,massachusetts,https://t.co/4osArJUNof
384,ceorajasthan,"official handle of chief electoral officer, rajasthan. for voter services log on to https://t.co/tppxx6njmn or call on voter helpline no. at 1950",https://twitter.com/CeoRajasthan,,https://t.co/VHyGRUrTGS
385,potorginft,"founder of @bcbanditsnft

head collab manager:
@bcbanditsnft , @worldofpepenft 

cm: @dres_empire , @dusktopianft

discord id: potorgi #0001

dm for any collab!",https://twitter.com/PotorgiNFT,bcb hq,
386,miketimashov,building the future. write about the process of development. founder of @danger_valley,https://twitter.com/miketimashov,web3,https://t.co/OZtm5QHcHH
387,nerdcmo,"founder & ceo of @plannuh the marketing leadership platform, author: the next cmo, ex cmo @nuanceinc and gm @dragontweets. #planning #strategy #marketing",https://twitter.com/nerdCMO,"newton, ma",https://t.co/FtrNh877b4
388,shanewallcto,"@hp cto & global head @hplabs. technology #futurist, passionate leader focused on #3dprinting, #cybersecurity, #drones, #travel, and @friendsnational.",https://twitter.com/ShaneWallCTO,"palo alto, ca",https://t.co/kOYgft1EXP
389,ctoadvisor,founder cto advisor @thectoadvisor https://t.co/jxf7zanecb https://t.co/ly0pfwdyhx my views are the views of my employer.,https://twitter.com/CTOAdvisor,"chicago, il",https://t.co/VlrsfvP5Ot
390,leftistceo,progressive ceo tweeting anonymously about politics. firing someone shouldn't threaten their family’s healthcare. #medicareforall,https://twitter.com/LeftistCEO,down the hall to the left,https://t.co/0j2T1v8DDl
391,yazizaceo,award winning artist 🇳🇦 yaziza entertainment & hikwa culture ceo bookings: +264 81 2771488 / yaziza.bookings@gmail.com summer we hammer single out now 👇🏾,https://twitter.com/YazizaCEO,namibia windhoek,https://t.co/SOlf3ALFjp
392,edwoodwardceo,ceo of manchester united. 'the ronaldo of football's commercial sphere'. #mufc *parody* (not associated with ed woodward or manchester united fc),https://twitter.com/EdWoodwardCEO,"manchester, england.",
393,vertumotorsceo,"ceo of uk's third largest motor retailer selling new and used cars, vans and bikes. the group trades as bristol street motors, macklin motors and vertu",https://twitter.com/vertumotorsCEO,great britain,https://t.co/QnDajy8zAP
394,jimmymackin,"🐦 i tweet about real estate marketing, sales, and growth. 
🚀 co-founder / ceo of curaytor
📓 co-author exactly what to say for real estate agents",https://twitter.com/jimmymackin,"north end | boston, ma",http://t.co/S2zIuAR9vw
395,kingswuicesodmg,ceo of swuice gang music / swuicegang / sodmg / lust4moneymafia / bookings / features / press: kingswuice@gmail.com,https://twitter.com/KingSwuiceSODMG,"washington, dc ",https://t.co/o23QhZiZ2n
396,hotelplannerceo,"ceo of https://t.co/v1wiruyuru (opinions are my own, please feel free to discuss on twitter exclusively)",https://twitter.com/HotelPlannerCEO,west palm beach ,https://t.co/HoWQ2ZJkA6
397,jackiearinda,ceo  @jadacoffee. there are more women in public office than ever before...,https://twitter.com/jackiearinda,uganda,https://t.co/vr3siUpZje
398,bellafrenchceo,co-founder & ceo @manyvids,https://twitter.com/bellafrenchCEO,"valhalla, venus ⚖️",https://t.co/xqYpRMkqbr
399,chasetheceo,bullish on transparency & innovation in #web3 | 5-time ceo | top #ens holder | auburn alumni | @alienfrens | @frensgroup | @frenslogistics | @frensconstruct,https://twitter.com/ChaseTheCEO,united states,https://t.co/7EnoGjKcA0
400,ceobranden,"ceo of fx social & investor born and raised in atlanta ga, team gemini",https://twitter.com/CEOBranden,atlanta georgia ,https://t.co/1VZZzneGXS
401,planetwaterceo,"founder & ceo. two million people supported | 15 countries | abolishing water poverty, one community at a time. video: https://t.co/cbxcxrt8fe",https://twitter.com/PlanetWaterCEO,"phoenix, az",https://t.co/btbdhzdLhZ
402,stayyoungmedia,"author of 7 books, hundreds of articles, and host of the stay young america podcast. ceo of emtx #health #wellness #nutrition #podcast #healthtips #speaker",https://twitter.com/StayYoungMedia,"texas, usa",https://t.co/fQJhU8zuVI
403,curemarkceo,"ceo @curemark author goodbyestatusquo distinguished fellow @barnardcollege, trustee @fandmcollege, @prattinstitute @wearedream @pitcchinfnd @springboardent @vrl",https://twitter.com/CuremarkCEO,"rye brook, ny",https://t.co/5kVCImd7D0
404,chatwmatt,ceo | fmr microsoft manager/consultant | social media thought leader | globe-trotting speaker | author |,https://twitter.com/ChatWMatt,"seattle, wa",https://t.co/2DhlFlG4qz
405,rizzy_ceo,ceo of big money savages | manager for @bmsjayy #bigmoneysavages #elitewater💦,https://twitter.com/rizzy_ceo,"new orleans, la",
406,heatherlopezceo,i'm a 40+ y/o married mom of 2. founder of @blogginmamas @ilvfamilytravel @heloenterprises @hahmom @supermompreneur @wherebrandsgo #mom #blogger,https://twitter.com/HeatherLopezCEO,"orlando, fl",https://t.co/hDJ80AOCT2
407,leotheceo_,leo smith-butler iii 🕊 ceo of calocourses 🌎 detroit native on a mission to free the people by leveraging the power of the web 💻📱 $lsb3,https://twitter.com/leotheceo_,,https://t.co/5YUZPLKY9T
408,dianeg_ceo,"ceo @hycroftmining | 20+ years senior management & financial expertise in #naturalresources. #gold is standard, but #silver is smart. just #miningmyownbusiness.",https://twitter.com/DianeG_CEO,,
409,ceo4lyfe,"father, husband entrepreneur.  owner of the ceo brand..ceo transportation llc, ceo wireeless , ceo investment, and ceo sports and apparel.",https://twitter.com/ceo4lyfe,"georgia, usa",
410,realreaperceo,ceo reaper financial - chairman of bloc oversight committee - cfo/owner dakota rings - principal of fortify - owner of styx,https://twitter.com/RealReaperCEO,"austin, tx",https://t.co/NKIJoRX7Vs
411,europeanceo,the latest in business and finance from european ceo magazine and http://t.co/b03crgzcsx. the premier portal for ceos.,https://twitter.com/europeanceo,london,http://t.co/lOgaGSSUFu
412,the_ceo_project,"public speaker, run a ceo peer group and advisory firm. grab my book, great ceos are lazy, on ceo performance https://t.co/ep2zbufymm",https://twitter.com/the_CEO_Project,,https://t.co/UzrUQ2aJpl
413,mahilacongress,official twitter account of all india mahila congress. largest women frontal organisation of any political party in the world | national president — @dnetta,https://twitter.com/MahilaCongress,india,https://t.co/8tz8DWZI7V
414,womensworldbnkg,we aim to empower low-income women around the world through financial inclusion. our ceo is @meiskenderian.,https://twitter.com/womensworldbnkg,global nonprofit,https://t.co/7IwayAysjT
415,katja_iversen,"executive adviser, author, advocate, keynote speaker | leadership, #inclusion #genderequality, #health, well-being economy| ex ceo women deliver",https://twitter.com/Katja_Iversen,new york and around the globe,https://t.co/JBLm4wNIsn
