Unnamed: 0,username,bio,profile_url,location,website
3828,zellnor4ny,"Nongovernment account. NY State Senator, District 20. Son/attorney/recovering sneaker addict. Follow my official government account for updates: @SenatorMyrie",https://twitter.com/zellnor4ny,"Crown Heights, Brooklyn",https://zellnorforstatesenate.com/
3829,ratnaomi,"Independent Senator for Ontario @SenateCA 🇨🇦 and proud resident of Toronto. Interested in ideas, evidence & analysis on migration, diversity & philanthropy.",https://twitter.com/ratnaomi,Toronto,http://www.ratnaomidvar.ca
3830,davebratva7th,"Former Congressman, R-VA 7th. PhD economist & Dean, School of Business at @LibertyU",https://twitter.com/DaveBratVA7th,"Glen Allen, VA",http://FalkirkCenter.com
3831,scgovernorpress,Official Twitter Account for SC Governor Henry McMaster’s Office,https://twitter.com/scgovernorpress,"South Carolina, USA",http://www.governor.sc.gov
3832,davidperduega,Former U.S. Senator for Georgia.,https://twitter.com/DavidPerdueGA,"Georgia, USA",
3833,jimjusticewv,"Father, husband, job creator, coach, and 36th Governor of West Virginia. Fighting for more jobs, lower taxes, a stronger economy. | Personal/Political Account.",https://twitter.com/JimJusticeWV,"West Virginia, USA",
3834,jillpcarter,"Freedom Fighter. Lawyer. Senator. Human. Committee for Jill P. Carter, Martin B. King, treasurer",https://twitter.com/jillpcarter,Maryland,https://jillpcarter.com/
3835,executivemoms,"Forbes CMO Hall of Fame Marketer, from Beauty to Taco Bell to Lowe’s. Founder of ExecutiveMoms. Lucky mom and wife. Too much more to tell you here so read on.",https://twitter.com/ExecutiveMoms,New York,http://www.executivemoms.com
3836,senatorbrakey,"Maine Senator. Author of ConCarry. Reformer of welfare. Legalizer of hedgehogs. Published by @TheHill, @DCExaminer, @FDRLST, @mises, @feeonline.",https://twitter.com/SenatorBrakey,"Auburn, ME",
3837,clyburnsc06,"The official campaign twitter account for Congressman Jim Clyburn, representing South Carolina's Sixth Congressional District.",https://twitter.com/ClyburnSC06,"South Carolina, USA",http://www.clyburnforcongress.com
3838,paulomahony,"Online Education Entrepreneur on Marketing, Money & Mindset. Creating stars🌟of all ages! Multi-best selling author.Founder FUNancial Freedom & Rethink💡Academy",https://twitter.com/PaulOMahony,Ireland,http://www.funancialfreedom.com
3839,tomkean,Former Senate Republican Leader.,https://twitter.com/tomkean,New Jersey,
3840,michaelrulli,"Ohio Senator representing the Mahoning Valley. Fighting for Election Integrity, the Second Amendment, the Unborn, and the American Worker!",https://twitter.com/michaelrulli,"Youngstown, OH",http://michaelrulli.com
3841,senpaulstrauss,United States Senator representing the District of Columbia (Shadow) Advocate for #DCStatehood E-mail: senator@dc.gov Clubhouse/IG: @senpaulstrauss,https://twitter.com/SenPaulStrauss,"Washington, D.C.",
3842,seanamccann,"State Senator serving most of Kalamazoo County and Antwerp Township, SD 19. Former State Rep. & Kalamazoo city commissioner. Husband, father of two, WMU grad.",https://twitter.com/SeanAMcCann,"Kalamazoo, MI",http://www.seanamccann.com
3843,mfgexecutive,The Manufacturing Leadership Council is the nation’s recognized leader in Manufacturing 4.0 insights. A division of @ShopfloorNAM.,https://twitter.com/MfgExecutive,"Washington, DC",http://www.manufacturingleadershipcouncil.com
3844,jeremyallenmoss,"MI Senate President Pro Tem, @MISenDems District 7 | Former @MIHouseDems Rep & @Southfield_Gov Councilman | Aspiring @MsPattiPatti background singer",https://twitter.com/JeremyAllenMoss,"Southfield, MI",http://senatormoss.com
3845,tedbuddnc,Dedicated to my wife and kids. Conservative. Outsider. Owner of ProShots gun store and range. Senator-Elect for North Carolina.,https://twitter.com/TedBuddNC,"Davie County, NC",https://tedbudd.com/
3846,senatormuth,"Official Twitter account of Sen. Katie Muth, serving the people of 44th Senatorial District in Berks, Chester & Montgomery Counties. #ForThePeople",https://twitter.com/SenatorMuth,"Pennsylvania, USA",http://www.senatormuth.com/
3847,americorpsceo,"Chief Executive Officer of AmeriCorps. Creating opportunities for all through national service and volunteerism, while uniting more Americans through service.",https://twitter.com/AmeriCorpsCEO,"Washington, DC",http://Americorps.gov/serve
3848,steveforbesceo,"Chairman & Editor-In-Chief, Forbes Media. Host of the webcast, What’s Ahead. Co-Author of INFLATION with Nathan Lewis and Elizabeth Ames. Out April 19th.",https://twitter.com/SteveForbesCEO,"New York, NY",https://www.forbes.com/sites/steveforbes/
3849,mitsloanexeced,Cutting-edge courses to help business leaders solve complex challenges and level up for the digital age. Now offered live online and self-paced online.,https://twitter.com/MITSloanExecEd,"Cambridge, Massachusetts, U.S.",http://executive.mit.edu/
3850,paulwojno,"Michigan State Senator, 10th District. Husband and Father of 3. RT ≠ endorsement.",https://twitter.com/PaulWojno,"Warren, MI",https://senatedems.com/wojno/?fbclid=IwAR2eU0gQHOfMTLUnko4j5WPx8tvh5gs8J1_IZEKBy6HZpU8hQrHFgIHuz_o
3851,sbcexeccomm,The official Twitter account of the Southern Baptist Convention Executive Committee,https://twitter.com/SBCExecComm,"Nashville, TN",http://sbc.net
3852,harmongreg,"Founder and President Dragonfly Capital. Managed Accounts, Premium Service and free blog at Dragonflycap.com, Professional Stock and Option trader, Prof at CWRU",https://twitter.com/harmongreg,"Shaker Heights, OH",http://www.dragonflycap.com
3853,cliffgfuelceo,"Founder, CEO @GfuelEnergy @GammaLabs #GFUEL Official Energy Drink of Esports®",https://twitter.com/CliffGFuelCEO,New York,http://www.GFuel.com
3854,chiefngb,"GEN Daniel Hokanson is the 29th Chief of the National Guard Bureau. Follows, likes & RTs don't equal endorsement. Tweets before 8/3/20 are from previous CNGBs.",https://twitter.com/ChiefNGB,"Washington, D.C.",http://www.nationalguard.mil
3855,ub_president,Office of the President sharing #UBuffalo community news and campus events information. Messages directly from President Tripathi will be attributed to him.,https://twitter.com/UB_President,"Buffalo, New York USA",https://www.buffalo.edu/president.html
3856,senfeinstein,United States Senator from California. On Facebook at: facebook.com/senatorfeinste…,https://twitter.com/SenFeinstein,California,http://www.feinstein.senate.gov
3857,senatorcollins,"United States Senator from Maine. 
All tweets originate from the Press Office of Senator Susan Collins.",https://twitter.com/SenatorCollins,Maine,http://collins.senate.gov
3858,govtimwalz,"Dad, husband, teacher, coach, veteran. Governor of Minnesota. Working to move our state forward as #OneMinnesota.",https://twitter.com/GovTimWalz,"Minnesota, USA",http://mn.gov/governor
3859,govlaurakelly,"Official Twitter account of the Office of Governor Laura Kelly, 48th governor of Kansas.",https://twitter.com/GovLauraKelly,"Topeka, KS",http://governor.kansas.gov
3860,govparsonmo,Official account of the 57th Governor of the State of Missouri. #Missouri,https://twitter.com/GovParsonMO,"Missouri, USA",http://governor.mo.gov
3861,johnboozman,"U.S. Senator for Arkansas serving as @SenateAgGOP leader and on the Appropriations, EPW & Veterans’ Affairs committees #ServingAR #ARinDC 202-224-4843",https://twitter.com/JohnBoozman,Arkansas,http://boozman.senate.gov
3862,senjohnhoeven,"U.S. Senator for North Dakota serving on the Senate Agriculture, Energy, Appropriations & Indian Affairs committees.",https://twitter.com/SenJohnHoeven,North Dakota,https://www.hoeven.senate.gov
3863,governorgordon,"Kaycee, Wyoming
Proudly serving as Wyoming's 33rd Governor.",https://twitter.com/GovernorGordon,"Wyoming, USA",https://governor.wyo.gov
3864,marcorubio,"Christian,Husband,Father,AMERICAN,Senator for Florida, Instagram:@marcorubio Truth:@marcorubio #GatorNation #FinsUp",https://twitter.com/marcorubio,United States,http://marcorubio.com
3865,senatorrounds,U.S. Senator for South Dakota,https://twitter.com/SenatorRounds,"Fort Pierre, South Dakota",http://rounds.senate.gov
3866,kristinoem,"I am a wife, mother, grandma, farmer, rancher, small business owner, and South Dakotan who serves as South Dakota's Governor.",https://twitter.com/KristiNoem,"South Dakota, USA",https://www.kristinoem.com
3867,senjohnkennedy,Official account of U.S. Senator John Kennedy of Louisiana. Facebook: facebook.com/SenatorJohnKen…Instagram: instagram.com/senjohnkennedy/,https://twitter.com/SenJohnKennedy,Louisiana,https://www.kennedy.senate.gov/
3868,govstitt,Official Twitter account of Oklahoma Governor Kevin Stitt.,https://twitter.com/GovStitt,"Oklahoma City, OK",https://www.governor.ok.gov/
3869,jontester,Seven-fingered dirt farmer & Senator for the great State of Montana. Campaign account. 🤙,https://twitter.com/jontester,"Big Sandy, Montana",http://jon4sen.com/donate
3870,jaredpolis,"father, entrepreneur,education policy, baseball, tech, politics, gaymer - Former member of Congress, current Governor of CO 🌐🇺🇦⚾️⛷⛰🇺🇸",https://twitter.com/jaredpolis,"Boulder, CO",
3871,govherbert,17th governor of the great state of Utah. Facebook: facebook.com/GovGaryHerbert #utpol,https://twitter.com/GovHerbert,Utah,https://uvu.edu/herbertinstitute/
3872,jameslankford,"United States Senator from Oklahoma, Husband to Cindy, Father to Hannah and Jordan. Faithful. Conservative. Leader.",https://twitter.com/jameslankford,"Oklahoma City, OK ",http://www.jameslankford.com
3873,senatorromney,United States Senator from the great state of Utah.,https://twitter.com/SenatorRomney,"Salt Lake City, UT",http://romney.senate.gov
3874,repkenbuck,"Congressman for Colorado’s 4th District. Member, House Judiciary Committee. Member, House Foreign Affairs Committee.",https://twitter.com/RepKenBuck,"Windsor, CO",http://buck.house.gov
3875,rogermarshallmd,"Husband, father, grandfather, doctor, and U.S. Senator for Kansas.",https://twitter.com/RogerMarshallMD,"Great Bend, KS",
3876,senalexpadilla,U.S. Senator for California. Devoted husband and proud dad. Dodgers diehard. EngiNERD.,https://twitter.com/SenAlexPadilla,California,http://www.padilla.senate.gov
3877,repronestes,Official Twitter of Congressman Ron Estes. Proudly serving the 4th District of Kansas🌻#KS04,https://twitter.com/RepRonEstes,"Wichita, KS",http://estes.house.gov
3878,gov_martinez,31st Governor of New Mexico #NMGOV #GovernorMartinez. Follow me on Facebook @ facebook.com/SusanaMartinez…,https://twitter.com/Gov_Martinez,"Santa Fe, NM",http://www.SusanaMartinez.com
3879,lacyclaymo1,"Verified Account of former Congressman Lacy Clay US Rep, Missouri 1st District. R/Ts & links are not endorsements.",https://twitter.com/LacyClayMO1,"St. Louis, MO",http://www.lacyclay.org
3880,jasoncrowco,"Congressman for #CO06 | 2 awesome kids | Former Army Ranger, Arby’s Cashier, & Rattlesnake Wrangler | Karaoke Enthusiast",https://twitter.com/JasonCrowCO,"Aurora, CO",http://www.jasoncrowforcongress.com
3881,scottwalker,"Christian, American, Husband, Father of Matt & Alex, 45 Governor-WI, Harley-Davidson rider Packers/Brewers/Bucks/MU/UW fan, Author-Unintimidated, Pres YAF.org",https://twitter.com/ScottWalker,"Wisconsin, USA",http://ScottWalker.com
3882,nebraskamegan,"State Senator in Omaha's District 8, Creative entrepreneur, Mom. Vice Chair of Urban Affairs. Bi queen. She/her.",https://twitter.com/NebraskaMegan,"Omaha, NE",https://linktr.ee/Nebraskamegan
3883,auctnr1,Congressman 1/3/11 - 1/3/23 Congress is good at 2 things 'Doing Nothing' & 'OVERREACTING!' Employee Retention Tax Credit perfect example! 5-500 employees DM me!,https://twitter.com/auctnr1,"Springfield, Missouri",
3884,spencerjcox,Father. Recovering Attorney. Bassist. 18th Governor of Utah. Happy. I do all my own stunts on Twitter. #LetsGo,https://twitter.com/SpencerJCox,"Fairview, UT",http://governor.utah.gov
3885,senhawleypress,Tweets from the office of U.S. Senator Josh Hawley,https://twitter.com/SenHawleyPress,Missouri,http://hawley.senate.gov
3886,polisforco,Dad and husband. @Rockies fan. Gaymer. Colorado Governor. — text JARED to 30411 to join.,https://twitter.com/PolisForCO,"Denver, CO",https://polisforcolorado.com/
3887,mayorkeller,"Mayor of Albuquerque, NM. Former State Auditor & Majority Whip/State Senator. Husband, dad, lifelong heavy metal fan #metalmayor & skier. #Burque born & raised.",https://twitter.com/MayorKeller,"Albuquerque, NM",https://linktr.ee/Mayor_Keller
3888,g,"Dad, husband, and state senator for Fayetteville. Senate Minority Leader for the 94th General Assembly.",https://twitter.com/g,"Fayetteville, Arkansas",https://gregleding.com
3889,ralphnortham,"Virginia's 73rd governor. Husband, father, doctor, and veteran. Classic car enthusiast, defender of Virginia values.",https://twitter.com/RalphNortham,Virginia,http://www.RalphNortham.com
3890,senatorsalma,Canadian Senator of Pakistani Pashtun origin from Toronto. Chair of Senate Human Rights Committee. Retweets ≠ endorsements. Account managed by me & staff,https://twitter.com/SenatorSalma,Canada,http://senatorsalma.ca
3891,mikejohnstonco,Candidate for Mayor of Denver. Former teacher/principal/state senator. Flag football coach w/ 2-7 record. No mayo. Yes donuts.,https://twitter.com/MikeJohnstonCO,"Denver, Colorado",http://www.mikejohnstonformayor.com
3892,tonyvargas,"Dad to Ava and Luca. Husband to Lauren. State Senator for downtown + S Omaha. Science teacher turned public servant, now running to represent you in Congress.",https://twitter.com/TonyVargas,"Omaha, NE",http://vargasfornebraska.com
3893,senatorflowers,"State Senator from Pine Bluff, Arkansas. Mom; lawyer.",https://twitter.com/SenatorFlowers,"Pine Bluff, Arkansas",
3894,chinfo,U.S. Navy's Chief of Information (CHINFO); reply/follow/rt does not = endorsement.,https://twitter.com/chinfo,The Pentagon,http://www.navy.mil
3895,senatorrisch,U.S. Senator for Idaho,https://twitter.com/SenatorRisch,Boise,http://risch.senate.gov
3896,repsusielee,Proudly serving the folks in Nevada's 3rd District. Bipartisan Leader. Education Advocate. Mom to two great kids.,https://twitter.com/RepSusieLee,"Las Vegas, NV",http://susielee.house.gov
3897,adamschiff,"Candidate for U.S. Senate. Father, husband, former prosecutor, triathlete, and sometimes comic. California Congressman.",https://twitter.com/AdamSchiff,"Burbank, CA",https://secure.actblue.com/donate/jan2023_abs_social_launch?refcode=twbio
3898,oregongovbrown,This is an archive account of Oregon's 38th Governor.,https://twitter.com/OregonGovBrown,"Salem, Oregon",https://oregon.gov/gov
3899,gracenapolitano,Congresswoman from California's 31st Congressional District in the US House of Representatives,https://twitter.com/gracenapolitano,"El Monte, CA",https://napolitano.house.gov
3900,repdinatitus,Congresswoman proudly representing the First District of Nevada in the U.S. House of Representatives.,https://twitter.com/repdinatitus,"Las Vegas, NV",http://titus.house.gov
3901,robertgarcia,California Congressman & 28th Mayor of @LongBeachCity. Comic Book Nerd. Educator. Progressive & Proud American. 🇺🇸🏳️‍🌈 IG: bit.ly/3YJX7Gl,https://twitter.com/RobertGarcia,"Long Beach, CA",http://robertgarcia.com
3902,johntchambers,"Grandfather/father/husband/startup advocate/market transition predictor. Founder @JC2Ventures, Chairman Emeritus @Cisco, Chairman @USISPForum, @LaFrenchTech Amb",https://twitter.com/JohnTChambers,"Palo Alto, CA",https://www.jc2ventures.com/
3903,scott_wiener,"CA State Senator. Chair, Housing Committee. Former Chair, Legislative LGBTQ Caucus. Housing/transit/climate/criminal justice reform/health. Democrat.🏳️‍🌈✡️",https://twitter.com/Scott_Wiener,"San Francisco, California",http://scottwiener.com
3904,maxinewaters,The Campaign Committee to Re-Elect Congresswoman Maxine Waters.,https://twitter.com/MaxineWaters,"Los Angeles, CA",http://maxinewatersforcongress.com
3905,reagan_library,"The official Twitter account of the Ronald Reagan Presidential Library and Museum, operated by the National Archives and Records Administration",https://twitter.com/Reagan_Library,"Simi Valley, California",http://www.reaganlibrary.gov
3906,deanheller,"Proud husband, father, and grandfather. Conservative. Nevadan.  Running for Governor in the great state of Nevada. #TeamHeller",https://twitter.com/DeanHeller,"Carson City, Nevada",http://deanheller.com
3907,drpaulgosar,Personal twitter. Congressman for AZ’s 4th Dist and soon to be the representative for CD9. Constitutional Conservative. 🇺🇸,https://twitter.com/DrPaulGosar,"Bullhead City, AZ",https://secure.winred.com/paul-gosar-for-congress/donate
3908,colpaulcookret,Twenty-six year retired @USMC Colonel. Former United States Congressman from California's 8th Congressional District. #Semperfi,https://twitter.com/ColPaulCookRet,"Apple Valley, California",http://facebook.com/ColPaulCookRet
3909,foundergym,"The Founder Gym era has come to a close. Our graduates cemented their place in history by raising  $130,000,000 (and counting!) from 2018-2022. #FG4Life",https://twitter.com/foundergym,"San Francisco, CA",https://rebrand.ly/goodbyeFG
3910,jimmygomezca,Congressman for Los Angeles. PERSONAL ACCT. New Dad to Hodge Grant Gomez! Lifelong @Dodgers fan. Taco expert. Shelter 🐶 parent. #CA34 #HeyHodge,https://twitter.com/JimmyGomezCA,"Los Angeles, CA",http://www.jimmygomezforcongress.com
3911,stevenhorsford,Personal account for Congressman Steven Horsford of Nevada's Fourth Congressional District | #Nevada Native #BuildBackBetter,https://twitter.com/StevenHorsford,"Las Vegas, NV",http://www.stevenhorsford.com
3912,tim_walz,Dad. Uncle. Husband. Teacher. Coach. Army National Guard. Former Member of Congress. Governor of Minnesota. Official Twitter: @GovTimWalz,https://twitter.com/Tim_Walz,"Minnesota, USA",http://www.walzflanagan.org
3913,drsampage,"Husband to Jenny. Father to Jake, Luke, and Logan. Proudly serving the residents of St. Louis County as County Executive. Physician Anesthesiologist.",https://twitter.com/DrSamPage,"St Louis, MO",https://www.stlouisco.com/Your-Government/County-Executive/Biography
3914,peteaguilar,"Dad. Husband. 4th generation Californian. Congressman. Fan of Dodgers, craft beer and working across the aisle to get things done.",https://twitter.com/PeteAguilar,"San Bernardino, CA",http://www.peteaguilar.com
3915,calfire_chief,Joe Tyler-Director/Fire Chief,https://twitter.com/CALFIRE_CHIEF,"Sacramento, CA",http://www.fire.ca.gov/
3916,chiefscican,"Dr. Mona Nemer, Chief Science Advisor of Canada Terms: ow.ly/K23iC Français : @SciChefCan Instagram: monanemerscience",https://twitter.com/ChiefSciCan,Canada,http://canada.ca/OCSA
3917,theleaderinme,"Official #tlim #lim account. We are here to empower #schools, communities, students, & #teachers w/ #leadership & life-skills needed to thrive. #edchat #K12",https://twitter.com/TheLeaderinMe,"Salt Lake City, UT",http://theleaderinme.org
3918,christosargyrop,"Division Chief, Nephrology @UNMHSC linkedin.com/in/chrisarg 
(im)personal views #zerokale
#COVID19IsNotGood #UDoU but caveat emptor, ex paid blue check",https://twitter.com/ChristosArgyrop,Land of Enchantment,
3919,lisateachman,"Chief Meteorologist KSNW-Wichita / Proud Kansan / BS Geosciences, Mississippi State / BA Communication, Wichita State / Emmy Award Winner / AMS Seal of Approval",https://twitter.com/LisaTeachman,"Wichita, KS",http://KSN.com/weather
3920,schwarzenegger,"Former Mr. Olympia, Conan, Terminator, and Governor of California. I killed the Predator. I told you I'd be back. Sign up for my newsletter:",https://twitter.com/Schwarzenegger,"Los Angeles, California",https://schwarzenegger.ck.page/31e92076eb
3921,toddhagopian,"@LPNational Treasurer, @OklahomaLP Treasurer, got 345K to vote Libertarian 1 time, Business Owner, @NSBAAdvocate Leadership Council, Father, Husband, Family Man",https://twitter.com/ToddHagopian,"Bixby, OK",http://www.toddhagopian.com
3922,argussports,@ArgusLeader,https://twitter.com/ArgusSports,"South Dakota, USA",https://www.argusleader.com/sports/
3923,govmarkdayton,This is an archived account of the Office of Governor Mark Dayton (2011—2019).,https://twitter.com/GovMarkDayton,"Saint Paul, MN",https://www.leg.state.mn.us/docs/2018/other/181224/governor/index.htm
3924,president1trump,@RealDonaldTrump the 45th President 🕊🇺🇸🇮🇱🕊@FoxNews @foxandfriends @dcexaminer @president2trump,https://twitter.com/President1Trump,USA,
3925,senorrinhatch,"Former U.S. Senator from Utah, writer of songs and laws. Lover of bacon, all you can eat buffets, and Costco hotdogs. Account inactive as of 1/3/2019. 🇺🇸",https://twitter.com/senorrinhatch,"Salt Lake City, UT",http://www.hatch.senate.gov
3926,terrymcauliffe,"Husband, father, and proud dog dad to Trooper and Dolly. 72nd Governor of the Commonwealth of Virginia.",https://twitter.com/TerryMcAuliffe,Virginia,
3927,repdavidyoung,"Official account of former U.S. Congressman David Young, who proudly represented all the people in Iowa's 3rd Congressional District from 2015-2019",https://twitter.com/RepDavidYoung,"Van Meter, Iowa",
3928,coribush,"U.S. Congresswoman, MO-01. Nurse, activist, organizer, single mom, & pastor. Leading with love, fighting for regular people. #StLouisStrong (she/her)",https://twitter.com/CoriBush,"St Louis, MO",http://www.coribush.org/
3929,mccaskilloffice,"The archived tweets of the office of U.S. Senator Claire McCaskill, Senator Jan. 3 2007 - Jan. 3, 2019. This is an inactive account.",https://twitter.com/McCaskillOffice,Missouri,http://mccaskill.senate.gov
3930,drscottjensen,"Former candidate for Minnesota Governor. Dad, husband, long-time family physician, and former Minnesota State Senator for Carver County.",https://twitter.com/drscottjensen,"Chaska, MN",https://drscottjensen.com/
3931,laurakellyks,"48th Governor of Kansas, Wife, Mother, Champion for Kids.",https://twitter.com/LauraKellyKS,"Topeka, KS",https://secure.actblue.com/donate/laura-kelly-2022
3932,miablove,Wife | Mother | Proud Utahn | Former Congresswoman: UT-04 | Current @CNN Correspondent and @cgousu National Outreach Director at Utah State,https://twitter.com/MiaBLove,"Saratoga Springs, UT",
3933,mikedewine,Husband to @FranDeWine | Father of 8 | Grandfather of 26 | Governor of the State of Ohio,https://twitter.com/MikeDeWine,"Cedarville, Ohio",http://www.MikeDewine.com
3934,kimreynoldsia,"Mom, wife, grandma, conservative, and rural Iowan. Honored to serve as your Governor. #KeepIowaMoving",https://twitter.com/KimReynoldsIA,Iowa,http://facebook.com/KimReynoldsIa
3935,summerforpa,"Congresswoman representing #PA12. She/her

#AllPowerToThePeople",https://twitter.com/SummerForPA,"Braddock, PA",http://www.summerforpa.com
3936,bobvanderplaats,President and CEO of The FAMiLY Leader,https://twitter.com/bobvanderplaats,Iowa,http://www.TheFamilyLeader.com
3937,johnfetterman,"Dad, husband to @GiseleFetterman, and Senator for the Commonwealth of Pennsylvania. 🇺🇸",https://twitter.com/JohnFetterman,"Braddock, PA",https://johnfetterman.com
3938,ohiosenatedems,The official account of the Ohio Senate Democratic Caucus. Senator @nickieantonio is our Minority Leader.,https://twitter.com/OhioSenateDems,"Columbus, Ohio",https://www.ohiosenate.gov/members/minority-leadership
3939,darrincamilleri,"Michigan State Senator and Assistant Majority Leader, representing Downriver and Western Wayne County. Immigrant son. @kcollege alum. Former teacher.",https://twitter.com/darrincamilleri,"Trenton, MI",http://darrincamilleri.com
3940,kerijaehnig,"Founder & #CEO: @ideagirlmedia. Award-winning #socialmedia marketer; Speaker; Editor-In-Chief; Culturally aware travel adventurist; 💜: #Coffee, purple, wine.",https://twitter.com/kerijaehnig,"Wilmington, Ohio",http://ideagirlmedia.com/about-keri
3941,medpedshosp,Professor of Medicine and Pediatrics. CCLCM of CWRU. Father and husband. TKD Master. 🥋 RT ≠ endorsement. Governor elect @OhioACP,https://twitter.com/medpedshosp,"Cleveland, OH",http://medpedshospitalist.blogspot.com
3942,enlundm,"Former Chief Strategist @ Nordea. Hellscape enjoyer

Founder:
underorion.se
bitcoingalleriet.se

⚡️enlund@lnmarkets.com

~millyt-dorsen ♥️ enlund@nostrplebs.com",https://twitter.com/enlundm,Mars,http://underorion.se
3943,austindavispa,Blayre’s husband | Lieutenant Governor of Pennsylvania | Let’s work.,https://twitter.com/AustinDavisPA,"McKeesport, PA",http://shapirodavis.org
3944,chrisronayne,"Cuyahoga County Executive, Former Port & Canalway Chair, Fan of the Great Lakes, Former President University Circle Inc, Past CLE Planning Director",https://twitter.com/chrisronayne,"Cleveland, Ohio",http://chrisronayne.com
3945,hafsatkind,"President, Women in Africa; Co-Lead, Connected Women Leaders; Founder, KIND; Councillor, World Future Council; ex-YGL @WEF; dev, rights & democracy activist.",https://twitter.com/HafsatKIND,Belgium,http://www.wia-initiative.com/www.connectedwomenleaders.com/www.worldfuturecouncil.com
3946,mattkaulig,Executive Chairman Kaulig Companies • Founder & Board Member @leafhomeco • Owner @KauligRacing • Co-Owner @CLEGuardians • Presenting Sponsor @PGA @KauligChamp,https://twitter.com/MattKaulig,"Hudson, OH",https://mattkaulig.kauligcompanies.com/
3947,lisaduty1,"Founder, Innovation Partners America | Executive Director, @LeadershipOH | EVP @Core_LX. Formerly @LearningAccel @KnowledgeWorks. Board of Directors @OVWA1978",https://twitter.com/LisaDuty1,"Columbus, OH",https://www.linkedin.com/in/lisaduty/
3948,sloane,#1 Mom. Founder and CEO of @helloneighborhq @neighbornetwrk. Immigrant and refugee advocate. Presidential Leadership Scholar. Leadership Pittsburgh Cohort 39!,https://twitter.com/sloane,"Pittsburgh, PA",http://www.helloneighbor.io
3949,laitman,"Founder and president of Bnei Baruch Kabbalah Education & Research Institute. Content is based on Dr. Laitman's talks, and written and edited by his students.",https://twitter.com/laitman,Israel,http://michaellaitman.com
3950,wilschroter,"Founder + CEO, Startups.com",https://twitter.com/wilschroter,Columbus,http://www.startups.com
3951,danielgilman,Chief of Staff at @duqedu. Former Chief of Staff to Mayor William Peduto. Former Pittsburgh City Councilman and  #NewDEALer alum all opinions are my own,https://twitter.com/danielgilman,"Pittsburgh, PA",https://www.duq.edu/
3952,paulroetzer,Founder & CEO Marketing AI Institute (@Mktgai). Creator of Marketing AI Conference (MAICON). Co-author of Marketing Artificial Intelligence.,https://twitter.com/paulroetzer,Cleveland,https://www.marketingaiinstitute.com/
3953,franklambeek,Founder & CEO @BlueberryshopOF | Crypto | Fitness | Keep building and never give up | #Bitcoin,https://twitter.com/FrankLambeek,Mars,https://linktr.ee/itsfrank94
3954,senatormelendez,"CA Senator 28th District (ret.) USNavy Veteran, Mom of 5, small biz owner, Wife and Mom to Sailors, GSPC President goldenstatepolicy.com #CALeg",https://twitter.com/senatormelendez,"Lake Elsinore, CA",http://www.facebook.com/MelissaMelendezCA
3955,jeaniebuss,"CEO / Governor / Co-owner LA Lakers, Co-Founder of Cincoro tequila, Co-owner of WOW Women of Wrestling **THIS ACCOUNT WILL NEVER ASK YOU FOR MONEY**",https://twitter.com/JeanieBuss,"Los Angeles, CA",
3956,lorettasanchez,Former Congresswoman from California's 46th District,https://twitter.com/LorettaSanchez,"Orange County, CA",http://www.loretta.org
3957,sharonwaxman,"Founder, CEO, Editor in Chief, TheWrap. Robber baron. Winner of Socal Press Club Online Journalist of the Year 2021, Best Blog ""WaxWord."" Sign up below!",https://twitter.com/sharonwaxman,Los Angeles,https://www.thewrap.com/newsletters/
3958,joannapopper,Chief Metaverse Officer at CAA. Media & Tech Leader & Executive Producer. #VR #AR #Metaverse #Web3 #AI Ex @hp @nbcuniversal @telemundo @singularityu @mckinsey,https://twitter.com/JoannaPopper,"Los Angeles, CA",http://caa.com
3959,sydneykamlager,"Congresswoman, #CA37 | Mother | Grown.Ass.Woman | 💙 ZPB 1920 🤍 | ❤️🖤💚 | Torch-passer, truth-teller | Equity, opportunity, justice = Always!",https://twitter.com/sydneykamlager,"Los Angeles, CA",http://sydneykamlager.com
3960,nick_shapiro,"Founder & CEO 10th Avenue Consulting | Former @CIA Deputy Chief of Staff, Former National Security Spokesperson for President Obama",https://twitter.com/nick_shapiro,"Venice Beach, Los Angeles",http://linkedin.com/in/nick-shapiro-048b5a2
3961,ferialgovashiri,Chief of Staff to the Co-CEO/Chief Content Officer @Netflix; Former Personal Aide to President Barack Obama. Personal Page - Views are my own,https://twitter.com/FerialGovashiri,"Los Angeles, CA",http://www.apbspeakers.com/speaker/ferial-govashiri
3962,hazeytaughtme,“Haze” Founder & Editor In Chief @BlackCannaMag® CEO Of #HazeEnt,https://twitter.com/Hazeytaughtme,"Los Angeles, CA",http://blackcannabismagazine.com
3963,sacjai,"CEO SCAN Group and @ScanHealthPlan. Adj Prof. @StanfordMed. co-editor-in-chief, @hc_thejournal. previously CEO @caremorehealth & founding team @cmsinnovates.",https://twitter.com/sacjai,"Los Angeles, CA",https://med.stanford.edu/profiles/sachin-jain
3964,papasmithy,President & Chief Gaming Officer @FlyQuest - Prev: GM 100T League of Legends | Broadcast Analyst | LCK Historian | Business: Chris@FlyQuest.gg,https://twitter.com/PapaSmithy,"Los Angeles, California",http://youtube.com/PapaSmithy
3965,johnhering,founder & executive chairman @lookout,https://twitter.com/johnhering,Los Angeles,http://www.hering.org
