Unnamed: 0,username,bio,profile_url,location,website
2446,flash_news_ua,Prompt information about #War_in_Ukraine without fake news 24/7 #FLASH #WorldNews #UkraineNews #UkrainianNews #RussianNews #UkraineRussianWar #Russian #Ukraine,https://twitter.com/Flash_news_ua,Ukraine,https://t.me/vmolnia
2447,staunchinsafi,Proud Pakistani | Writer | Social media activist | amongst unsung heroes of Naya Pakistan | Blogger |@InsafPk lead| #PtiSMT #PtiFamily,https://twitter.com/StaunchInsafi,"Bhakkar, Pakistan",https://twitter.com/search?q=from%3A%40Faridmalikpk%24-filter%3Amentions&s=08
2448,drmuradpti,Former Education Minister Punjab. Twice MPA PP159. Trying to make a real difference in people's lives. #PTI #PTIFamily facebook.com/MuradRaasPTI/,https://twitter.com/DrMuradPTI,"Lahore, Pakistan",https://www.pap.gov.pk/members/profile/en/21/1407
2449,ameerabbas84,MD & Anchor @suchtvnews Prev. @Bolnetwork @newsonepk @Dawn_News @DunyaNews @ExpressNewsPK MSc-IR NDU Pro-People & Anti-Imperialism/Status Quo Rts # endorsement,https://twitter.com/ameerabbas84,"Islamabad, Pakistan",https://youtube.com/@ameerabbasofficial1696
2450,farrukhhabibisf,Central sec information PTI || Ex Minister of State for Information & Broadcasting || (NA-108) || Serving humanity is my mission || Rts are not endorsements,https://twitter.com/FarrukhHabibISF,Pakistan,http://www.Insaf.pk
2451,_lokeshsharma,"OSD to Hon’ble Chief Minister, Rajasthan. Man On A Mission. Tweets are personal, RTs do not imply endorsement.",https://twitter.com/_lokeshsharma,"Jaipur, India",
2452,kiraincongress,"Member of Ukrainian Parliament, Leader of Political party Golos, Vice President of ALDE. #warinukraine #ukraine #ukrainetoday #congresswoman",https://twitter.com/kiraincongress,"Kyiv, Ukraine",https://kirarudik.com
2453,rijuljk,Proud Nationalist 🇮🇳 | Dogra From Jammu | Social Activist | Cricketer,https://twitter.com/RijulJK,"Jammu, Jammu & Kashmir, India",
2454,arslankhalid_m,"Ex Minister on Information Technology, Punjab • Ex Focal Person (Digital Media) to Former Prime Minister @ImranKhanPTI • Graduate of KEMU•Ex Sec SM @PTIOfficial",https://twitter.com/arslankhalid_m,Lahore,
2455,shandanagulzar,"Peshawar 🇵🇰 Former MNA & Chair, Commonwealth Women Parliamentarians, #SDG5 #LegalAdvisor #tradenotaid #investment #agriculture #Cambridge_Uni.RT ≠opinion",https://twitter.com/ShandanaGulzar,Pakistan,
2456,malibucafn,"Player for @GXRELITE | 640.000$+ | G8 LAN WINNER | Danila - 17 🇷🇸🇷🇺
Follow my twitch.tv/malibuca - Partnered 
Business enquiries: @OliverChesses",https://twitter.com/MalibucaFN,"Belgrade, Republic of Serbia",
2457,haiderazhar,"Proud father to Zavi & Zamin; 
COO and Team Manager @MultanSultans; 
TV Anchor/Analyst; Lawyer;
Sports Management Consultant; #HBLPSL6 Champion!",https://twitter.com/HaiderAzhar,"Lahore, Pakistan",https://www.instagram.com/haiderazhar/
2458,cinc_afu,"Генерал Валерій Залужний, Головнокомандувач Збройних Сил України 🇺🇦 General Valerii Zaluzhnyi, Commander-in-Chief of the Armed Forces of Ukraine",https://twitter.com/CinC_AFU,Україна,http://zsu.gov.ua
2459,senatortester,Third-generation Montana farmer. Proud grandfather. Former school teacher. Flattop icon. Trumpet player. Montana's senior Senator.,https://twitter.com/SenatorTester,Montana,http://tester.senate.gov
2460,aonabbaspti,PTI Senator | Regional President PTI South Punjab | Former Special Assistant to Prime Minister on E-Commerce | Former Managing Director Pakistan Bait-ul-Mal,https://twitter.com/AonAbbasPTI,"Islamabad, Pakistan",https://twitter.com/aonbuppiupdates
2461,advhaidermajeed,"Convener Insaf Students Federation(ISF) Punjab,
Advocate Highcourt, 
Political Activist",https://twitter.com/AdvHaiderMajeed,"Punjab, Pakistan",
2462,rehamkhan1,"Political Activist,commentator & broadcaster. Devoted to improving lives. Official: youtube.com/channel/UCzEzK…",https://twitter.com/RehamKhan1,Pakistan,
2463,shubham_fd,Journalist || Founder @politiconeo @FDikhana || Byline @cnn @asiatimesonline @courrierInter || A Journo who brought the true side of Hathras Gangrape case,https://twitter.com/Shubham_fd,"New Delhi, India",
2464,realemirhan,"“Animo in pectoribus nostro domito necessitate""",https://twitter.com/RealEmirHan,"Izmir, Turkey",https://www.instagram.com/real.emirhan__
2465,olenahalushka,"Board member at @AntAC_ua, co-founder of the International Centre for Ukrainian Victory @ICUVua",https://twitter.com/OlenaHalushka,"Kyiv, Ukraine",
2466,ghanihashmat,"Grand Council Chieftain of the Kuchis | Proud Afghan. Analyst, Politician, Entrepreneur. Retweets/Favorites do not always imply endorsements",https://twitter.com/GhaniHashmat,"Kabul, Afghanistan.",https://www.facebook.com/HashmatGhaniAhmadzai
2467,valentivitell,Painter 👩‍🎨 NFTCreator 😎,https://twitter.com/valentivitell,"Москва, Россия",https://tap.link/valentivitell
2468,akfixit,Founder Fixit | PTI MNA #NA243 Karachi,https://twitter.com/AKFixit,"Karachi/Islamabad, Pakistan",https://en.m.wikipedia.org/wiki/Alamgir_Khan_(politician)
2469,drgauravgarg4,"Co-Founder @studyiq, teacher, entrepreneur and investor",https://twitter.com/DrGauravGarg4,New Delhi,https://linktr.ee/DrGauravGarg
2470,khan_zafarul,"Currently working on English translation of the Quran @pharosmedia. Founding Editor @milligazette, Former Chairman, Delhi Minorities Commission.",https://twitter.com/khan_zafarul,New Delhi,http://www.zik.in
2471,adgpi,"Additional Directorate General of Public Information, IHQ of MoD (Army),",https://twitter.com/adgpi,"New Delhi, India",http://indianarmy.nic.in
2472,syedurahman,"Author of 'Forgotten Muslim Empires of South India'

amazon.in/dp/819614220X",https://twitter.com/syedurahman,New Delhi,
2473,asfaltosman,"project manager, veteran goalkeeper(gazoz ligi, efendi lig, esbpl), 3pt specialist, modest contemporary art collector.",https://twitter.com/asfaltosman,istanbul,
2474,ranasanaullahpk,Interior Minister of Pakistan 🇵🇰,https://twitter.com/RanaSanaullahPK,"Islamabad, Pakistan",https://www.interior.gov.pk/
2475,medeausa,PhD. a Goddess. created internet. mad trans. findomme. my attention is expensive. approach with caution and money.  will give headpats. ruining men. venomous.,https://twitter.com/medeausa,Olympus,https://linktr.ee/medeausa
2476,murtazasolangi,"Executive Editor Nayadaur Media, Former DG @radiopakistan former journalist @voanews, former VP ABU, former Chairman AIBD,  José Mujica follower",https://twitter.com/murtazasolangi,"Islamabad, Pakistan.",https://www.nayadaur.tv
2477,_myocardium_,Another 25 y/old doctor who should have been an arts disciple ; currently seeking asylum in twitter. KEMU'20.,https://twitter.com/_myocardium_,"Lahore, Pakistan",https://instagram.com/hamd_nawaz?igshid=YmMyMTA2M2Y=
2478,saintrampaljim,"Our race is living being, Humanity is our religion.
Hindu Muslim Sikh Christian, there is no separate religion. 
-Sant Rampal Ji",https://twitter.com/SaintRampalJiM,"Barwala, Hisar, India",https://www.jagatgururampalji.org
2479,razitahirpak,"Muhammad Razi ur Rehman - Journalist - Columnist - Director @AwarenesPak, @SCACampaign, Secretary General @KYACentral, CEO at @SapiumDigital - Pakistan Zindabad",https://twitter.com/RaziTahirPak,"Islamabad, Pakistan",http://www.RaziTahir.com
2480,azharsiddique,"Advocate Supreme Court of Pakistan, Human Rights Activist & Pro Bono Publico Lawyer, Columnist",https://twitter.com/AzharSiddique,"Lahore, Pakistan",https://youtube.com/c/MASViews
2481,asadkharal,"Award Winning Investigative Journalist-Chief Analyst/Anchor #BOL,Head of Investigation/Sr Analyst #ARY& @expressnewspk,@etribune, @dailytimespak,@daily_khabrain",https://twitter.com/AsadKharal,"Lahore ,Pakistan",https://tribune.com.pk/author/1664/asad-kharal/
2482,olympiacosfc,The Official #olympiacos Twitter Account,https://twitter.com/olympiacosfc,"Piraeus, Greece",http://www.olympiacos.org
2483,ianuragthakur,"🇮🇳Union Minister for I&B and Youth Affairs & Sports, GoI | 4th Term Member of Parliament (LS-Hamirpur HP)",https://twitter.com/ianuragthakur,Delhi/Himachal/India,
2484,farhan_saeed,"Singer/Actor, patriot, dreamer .",https://twitter.com/farhan_saeed,Lahore,http://www.facebook.com/iamfarhansaeed
2485,omarayubkhan,Additional General Secretary PTI. Ex Federal Minister. Ex MNA NA17 Haripur. KPK. Young Global Leader 2007 World Economic Forum. Avid Aviator.,https://twitter.com/OmarAyubKhan,Pakistan,
2486,saminasays,"Actor, Director, Producer. Now on Twitter. Opinions: Own. RT's: Not Endorsements. Welcome you to connect & interact.",https://twitter.com/SaminaSays,"Lahore, Pakistan",https://www.facebook.com/samina.peerzada
2487,imtiazgul60,"Passionate Pakistani, Author: The Most Dangerous Place, Executive Director @CRSSpak, Analysis: YouTube.com/ImtiazGulOffic…",https://twitter.com/ImtiazGul60,Pakistan,http://www.imtiazgul.com
2488,mianaliashfaq,"Lawyer, Senior Partner at S.M Masud & Associate & Masud & Mirza Law Firms, Proud Pakistani National, A Human rights Activist.",https://twitter.com/MianAliAshfaq,"Lahore, Pakistan",
2489,sambitswaraj,"Surgeon by Profession,Politician by Passion...National Spokesperson of BJP",https://twitter.com/sambitswaraj,Delhi,http://bjp.org
2490,surajitdasgupta,"Founder, Swadharma & Sirf News, formerly with MyNation, Hindusthan Samachar, Swarajya, The Pioneer and The Statesman",https://twitter.com/surajitdasgupta,"New Delhi, India",https://swadharma.in/
2491,connectgurmeet,"Managing Partner & CIO @Compcircle .Passionate about sports ,markets, politics n movies. Views on mkts personal",https://twitter.com/connectgurmeet,"New Delhi, India",https://completecirclewealth.com
2492,mediacellppp,Official twitter account of the Secretariat of Chairman Pakistan Peoples Party @BBhuttoZardari.,https://twitter.com/MediaCellPPP,Pakistan,http://www.ppp.org.pk
2493,hoflolz,Host of Pakistan’s fastest growing podcast: @ThoughtBehindThings | Founder @one8ninemedia | Emirati Pakistani Podcaster who works here and there. 🇵🇰🇦🇪,https://twitter.com/hoflolz,"Islamabad, Pakistan",https://youtube.com/c/MuzamilHasan
2494,newsiadn,Founded in 2012. The knowledge wing of the Indian security sector. IADN is a leading defence and strategic news information provider: linktr.ee/newsiadn,https://twitter.com/NewsIADN,"New Delhi, India",http://www.iadnews.in
2495,auburnbaseball,"Official Twitter of Auburn Tigers Baseball, led by Butch Thompson (@3strikes_AU). #WarEagle",https://twitter.com/AuburnBaseball,"Auburn, Ala.",https://linktr.ee/auburnbaseball
2496,qasimkhansuri,"Former Deputy Speaker of National Assembly of Pakistan | Provincial President PTI #Balochistan | Member Core Committee @PTIofficial
RTs ≠ official endorsements",https://twitter.com/QasimKhanSuri,"Islamabad, Pakistan.",https://youtube.com/channel/UCB8OQcQKf0pqL1_xz71RCxg
2497,sdqjaan,Bureau Chief @BOLNETWORK Islamabad || Worked At @92newschannel #CourtReporter || Journalism is my passion || 👉 linktr.ee/siddiquejaan,https://twitter.com/SdqJaan,"Islamabad, Pakistan",http://bolnews.com/anchors/siddique-jaan/
2498,betterpakistan,"I am Federal Minister Planning & Dev, Member National Assembly (Narowal), Sec Gen PMLN, Ex Minister Interior, Pakistan. RTs not endorsements.",https://twitter.com/betterpakistan,"Narowal, Pakistan",http://www.pc.gov.pk
2499,muhamadafzalecp,"WE WANT Neutral  ECP.
NEUTRAL ELECTION MANAGEMENT BODY 

Neutral ECP in 🇵🇰 like  Imran khan introduced NEUTRAL UMPIRE IN international Cricket",https://twitter.com/MuhamadAfzalECP,"Islamabad, Pakistan",
2500,thesaadkaiser,Digital Media Expert/Consultant • Political Satirist • Opinionist • Content Creator • Activist • Marketer,https://twitter.com/TheSaadKaiser,"Islamabad, Pakistan",https://www.instagram.com/saadkaiser.exe/?hl=en
2501,igornovikov,Former advisor to President Zelensky 🇺🇦,https://twitter.com/igornovikov,Ukraine,
2502,thesheddyking,"inside my head is a circus, self-taught heart surgeon | dm, promo & ads 📧 sheddy.web@gmail.com",https://twitter.com/thesheddyking,Olympus,
2503,ijazulhaq,"Pakistani Politician and son of Former President of Pakistan; Ex Federal Minister @GovtofPakistan , Ex MNA at @NAofPakistan , Social Worker, President PML Z",https://twitter.com/ijazulhaq,Pakistan,https://na.gov.pk/en/profile.php?uid=859
2504,abhijitmajumder,Journalist. Co-founder and Editor-in-Chief of earshot.in,https://twitter.com/abhijitmajumder,"New Delhi, India",https://twitter.com/abhijitmajumder
2505,imravinderraina,"BJP President J&K                                                    
A SOLDIER🇮🇳

शौर्यम,दक्षम,युध्धेय,बलिदानम् परमो धर्मः  विजय या वीरगति
🇮🇳जय हिंद🇮🇳",https://twitter.com/ImRavinderRaina,Jammu,
2506,rizsab1,Lawyer | 1st Woman Secretary in HC history|Comrade| Women-prisoners & Trans Rights Activist | Book Reader | Thinker | Eccedentesiast | Nature lover 🪴,https://twitter.com/Rizsab1,"Lahore, Pakistan",
2507,roshani000,"“Don’t look back-forward,infinite energy, infinite enthusiasm,infinite daring,and infinite patience then alone can great deeds be accomplished.”",https://twitter.com/Roshani000,"New Delhi, India",
2508,ak2ki_,"story is king. truth is his queen. soldier with @GeneralStaffUA. staff writer at @KyivIndependent. formerly @KyivPost, @RFERL, @Hromadske. tweets in 🇺🇦 & 🇬🇧",https://twitter.com/ak2ki_,"Kyiv, Ukraine",
2509,isinghapurva,Initiated and lead social media & Ground campaign- #मेरा_UP_मेरा_गौरव ।Banasthalite। Patriotic by heart(Granddaughter of Freedom Fighter) । Social Activist।,https://twitter.com/iSinghApurva,"New Delhi, India",https://instagram.com/isinghapurva?igshid=YmMyMTA2M2Y=
2510,rshivshankar,Editorial Director & Editor-in-Chief @TimesNow| Progressive Conservative| Columnist with ToI| Published Author. All views expressed here are personal.,https://twitter.com/RShivshankar,New Delhi,http://www.timesnownews.com
2511,naeemlodhi53,"Experience of an Army Gen , an Engineer , MD&CEO large Corporate, Def Secy, Def Minister",https://twitter.com/naeemlodhi53,Rawalpindi,
2512,navikakumar,"Group Editor, @TimesNetwork | Editor-in-Chief, @TNNavbharat | @timesnow | Views expressed here are personal. Retweets ≠ Endorsements",https://twitter.com/navikakumar,"New Delhi, India",https://www.timesnownews.com
2513,shiblifaraz,"LOH Senate of Pakistan 2018-2020 ,ex Federal Minister Information 2020-21, ex Federal Minister Science & Technology 2021-22",https://twitter.com/shiblifaraz,"Islamabad, Pakistan",
2514,jpnadda,"National President - भारतीय जनता पार्टी @BJP4India |  Member of Parliament, Rajya Sabha",https://twitter.com/JPNadda,New Delhi,https://JagatPrakashNadda.in
2515,aclockworkobi,"Writer, actor, theatre director, choreographer & vlogger who drinks too much Pan Galactic Gargle Blaster for his own good.",https://twitter.com/aClockworkObi,"Islamabad, Pakistan",https://www.instagram.com/aClockworkObi
2516,drsjaishankar,External Affairs Minister of India. Member of Parliament (Rajya Sabha) from Gujarat State.,https://twitter.com/DrSJaishankar,"New Delhi, India",
2517,vamelina,"Ukrainian writer, Joseph Conrad Prize Awardee, founder of a literary festival in the Donetsk region, war crimes researcher at Truth Hounds in #Ukraine",https://twitter.com/vamelina,Ukraine,https://laxfieldliterary.com/our-authors/victoria-amelina/
2518,raghav_chadha,"Member of Parliament (Rajya Sabha); National Spokesperson, PAC Member, National Executive Member, Aam Aadmi Party; Chartered Accountant RTs ≠ endorsements",https://twitter.com/raghav_chadha,"New Delhi, India",http://www.aamaadmiparty.org/official-spokespersons
2519,drniazahmadsi,"Vice Chancellor @QAU_Official | President Pakistan Engineering Council Punjab | Fmr VC/ Rector of PU, ITU, UET Taxila, UoSahiwal & NTU | Managed by @TeamDrNiaz",https://twitter.com/DrNiazAhmadSI,"Islamabad, Pakistan",https://punjab.gov.pk/Prof-Dr-Niaz-Ahmad-Akhtar
2520,khadijasid751,Barrister| #khadijathefighter | Activist | human rights | Patriot,https://twitter.com/khadijasid751,"Lahore, Pakistan",http://www.instagram.com/khadijasid751/
2521,rishsamjain,"I hate bullish*t & lies | Co-founder, LLA",https://twitter.com/rishsamjain,"Jaipur, India",https://www.youtube.com/labourlawadvisor
2522,sachinpilot,"MLA from Tonk| Former Minister of IT, Telecom & Corporate affairs,GoI |Commissioned officer Territorial Army",https://twitter.com/SachinPilot,Jaipur,http://inc.in/
2523,ashokgehlot51,Chief Minister of Rajasthan,https://twitter.com/ashokgehlot51,"Rajasthan, India",http://www.ashokgehlot.in
2524,infogujarat,"Official Twitter handle of Directorate of Information (માહિતી નિયામકની કચેરી), Government of Gujarat t.me/officialinfogu…",https://twitter.com/InfoGujarat,"Gandhinagar, India",http://www.gujaratinformation.gujarat.gov.in
2525,satkabir_,"Under the leadership of sant Rampal ji ,Hindustan will be established as the world religious leader.👇
#जीने_की_राह",https://twitter.com/satkabir_,"Jodhpur, India",
2526,muktibodhbook,"This ID is related to Mukti Bodh Book, this book is written by @SaintRampalJiM, Facebook Page. facebook.com/MuktiBodhPage",https://twitter.com/MuktiBodhbook,"Hisar, India",http://Jagatgururampalji.org
2527,innasovsun,"Member of #Ukraine🇺🇦 Parliament, Deputy Head of @GolosZmin party, First Deputy Minister of Education and Science (2014-2016)",https://twitter.com/InnaSovsun,"Kyiv, Ukraine",https://www.facebook.com/sovsun.inna
2528,malikasser,Founder: MettleCricket.co.uk |Premium Sports Clothing | Ex PCB GM | Forever @NUFC,https://twitter.com/MalikAsser,"Lahore, Pakistan",
2529,magnagallina,"CEO of Italy. I like history and videogames.
Married to @hirotonfa ❤️",https://twitter.com/MagnaGallina,"Puglia, Italy",https://www.instagram.com/magnagallina/
2530,samiabrahim,President & MD BOL News Network. Host program #Tajzia (Mon-Fri) 8pm on @BOLNETWORK,https://twitter.com/samiabrahim,Pakistan,https://www.youtube.com/c/SamiAbrahamYT
2531,melaniepodolyak,"Info on Ukraine in UA/ENG, military/humanitarian aid, political comms. NOT President Zelensky’s advisor’s wife :)",https://twitter.com/MelaniePodolyak,Ukraine,https://bit.ly/3qNM8fZ
2532,kyryliukroma,"Co-Founder of 🇺🇦 Ukrainian Charity Fund @dzygaspaw
Software Engineer💻 
Love my pets Zeus😼 and Teo🐶 
Click link to support charity 🐾",https://twitter.com/KyryliukRoma,"Lviv, Ukraine",http://dzygaspaw.com/support/
2533,the_desi_dream,"Lets just pretend whatever I wrote here impressed you enough to follow me.
---- Got my previous account deleted.",https://twitter.com/the_desi_dream,"Islamabad, Pakistan",https://www.instagram.com/letsexploretwincities/
2534,azamjamil53,Former SAPM for Tourism Coordination & Chairman PTDC / Corporate Trainer aj@azamjamil.com youtube.com/azamjamildevel…,https://twitter.com/AzamJamil53,"Islamabad, Pakistan",http://www.azamjamil.com
2535,munazahassan,🔸Chief Patron Women Wing PTI. 🔸First Elected President of PTI Women Wing. 🔸Ex Sec.General @wpc_pak🔸Ex Chairperson NA SC on @cccpakistan,https://twitter.com/MunazaHassan,"Islamabad, Pakistan",
2536,safridiofficial,Cricket. Help all. Chairman @SAFoundationN. Boom Boom. #Afridi10 Manager @AmeemHaq a@flaminko.net,https://twitter.com/SAfridiOfficial,Pakistan,http://www.ShahidAfridifoundation.org
2537,_manish_sharma_,"Chairman, Panasonic Life Solutions India & SA | Chair, FICCI Electronics Manufacturing Committee |Chair, FICCI Energy Storage Committee | Member SCALE Committee",https://twitter.com/_Manish_Sharma_,Gurgaon,https://linktr.ee/manishsharmaduologues
2538,prathkum,Head of DevRel @HyperspaceOrg • Prev @Rapid_API • I help you learn web with ease • Building Iconifyai.com • Twitter Growth rli.to/F7eqi,https://twitter.com/Prathkum,"New Delhi, India",
2539,soniandtv,"Editorial Director, NDTV.Anchor,The NDTV Dialogues, #TheNews at 8pm. Author,’ Defining India:Through Their Eyes’",https://twitter.com/soniandtv,"New Delhi,India ",
2540,arthurkei_ua,🇺🇦 President of the Liberal Democratic League of Ukraine | Main coordinator of Free Hong Kong Center I IFLRY Ambassador Program Manager (2019-2023),https://twitter.com/ArthurKei_UA,"Kyiv, Ukraine",https://www.facebook.com/kharytonovarthur
2541,dmk_raja,Deputy General Secretary - DMK.  Member of Parliament - Nilgiris. Former Union Minister for Communication and Information Technology,https://twitter.com/dmk_raja,"New Delhi, India",
2542,tarasmi,🇺🇦 Founder and Editor-in-Chief of Mezha.Media,https://twitter.com/tarasmi,Kyiv,https://mezha.media/en/
2543,yuliatymosha,"I owe my life to the Ukrainian Heroes! Marketing&Comms at @saintjavelin, Editor-in-Chief at @ukrainer_en. #SlavaUkraini",https://twitter.com/YuliaTymosha,Ukraine,
2544,euromaidanpr,#1 Independent Citizen Media about #Ukraine | Official Twitter of International PR Secretariat for HQ of National Resistance 2014 | reserve account @EMPR_media,https://twitter.com/EuromaidanPR,Ukraine,https://ukrainefrontlines.com
2545,borntobeashwani,"Editorial Head at @E24bollynews, @news24tvchannel EX Editor Entertainment - @ZeeNews,  'Tweets Are Personal'",https://twitter.com/BorntobeAshwani,Delhi,https://news24online.com/author/ashwani-kumar/104/
2546,abbas_nighat,"Lawyer, Spokesperson @bjp4delhi, Social Activist, Trustee Stree Roshni NGO",https://twitter.com/abbas_nighat,"New Delhi, India",
2547,shashitharoor,"INC. MP for Thiruvananthapuram. Author of 24 books. FounderChmn @ProfCong(AIPC). ExMinister ofState, Govt.of India. Former UnderSecretaryGeneral, UnitedNations.",https://twitter.com/ShashiTharoor,New Delhi & Thiruvananthapuram,http://www.shashitharoor.in
2548,mvenkaiahnaidu,Former Vice President of India.,https://twitter.com/MVenkaiahNaidu,New Delhi,
2549,dukhovne_lychko,Maria Ukrainian animation director Ozirna,https://twitter.com/dukhovne_lychko,Ukraine,https://www.instagram.com/dukhovne_lychko
2550,cardanofeed,"News, Analysis and Price about #Cardano ($ADA). Founder @otaviolima | Mail: hello@cardanofeed.com #ADA #crypto $DJED #bitcoin #btc",https://twitter.com/CardanoFeed,Hydra,http://www.cardanofeed.com
2551,chaudhryshankar,"Speaker, Gujarat Legislative Assembly | MLA- Tharad, Gujarat | Chairman, Banas Dairy, Asia’s largest Cooperative Dairy | Vice Chairman, GSC Bank",https://twitter.com/ChaudhryShankar,"Gujarat, India",
2552,singhpramod2784,"Senior Associate Editor, @TheNewIndian_in #NationFirst 🇮🇳 RTs not endorsement.",https://twitter.com/SinghPramod2784,Delhi,https://newindian.in/author/pramod-kumar-singh/
2553,manojtiwarimp,Politician. 2nd Term MP loksabha -Delhi North-East •President-Delhi BJP (2016-2020) Actor-Singer-Music Director Television Presenter,https://twitter.com/ManojTiwariMP,"Delhi, India",https://m.facebook.com/manojtiwariofficial
2554,officialmahoor,OLYMPIAN 😇 National Badminton Champion of Pakistan since 6 consecutive years 🇵🇰 Pakistan International Series 2019 & 2017 🥇🥇 For PR contact @arsalanhshah,https://twitter.com/OfficialMahoor,"Karachi, Pakistan ",https://www.instagram.com/mahoor.shahzad/
2555,srishtayyyy,dumping ground of my thoughts,https://twitter.com/srishtayyyy,"New Delhi, India",
2556,gagan4344,"Journalist from Punjab, contributing to @propunjabtv Ex @tvpunjab @indianewspunjab @newsx & @zeepunjabhh. Proud Father & Husband - Tweets are personal",https://twitter.com/Gagan4344,"Chandigarh, India",
2557,zoryalondonsk,🇺🇦 # 1 source for Ukrainian football in English 🇬🇧 1/3 of Ukraine + Football Podcast🎙 | AIPS Accredited ⚽️ | Founder: @andrewtodos | DM’s Open 📬,https://twitter.com/ZoryaLondonsk,London / Kyiv,http://www.zoryalondonsk.com
2558,its_cinehub,FILM CRITIC 🍿Opinionated and follow if you want to know more about boxoffice and entertainment sector . Bear the truth !,https://twitter.com/Its_CineHub,"New Delhi, India",
2559,amanchopra_,"Senior Editor, Network 18",https://twitter.com/AmanChopra_,"Noida, India",
2560,barkhatrehan16,"Activist | Voice Of Men | President, Purush Aayog | TEDx Speaker | Hindu Entrepreneur | Director of Documentary #TheCURSEOfManhood youtu.be/tOBrjL1VI6A",https://twitter.com/barkhatrehan16,"Delhi, India",https://timesofindia.indiatimes.com/blogs/author/barkhatrehan/
2561,harri_est,"Founder @UkraineAidOps, from 🇪🇪. UAO Mission is securing protective gear for 🇺🇦 Ukrainians that find themselves in a war zone. Please support via Linktree!",https://twitter.com/Harri_Est,Ukraine,http://buymeacoffee.com/harri
2562,dalrymplewill,Scottish historian & art historian; Empire podcaster & Jaipur Literature Festival co-director; Mehrauli goatherd & kabooter baz. Writes the occasional book.,https://twitter.com/DalrympleWill,New Delhi,http://www.williamdalrymple.uk.com/
2563,matkovskid,"I make digital worlds. 3D is my canvas, colors are my words.
Working on @simplertimesjoy at @stoneskipstudio.",https://twitter.com/matkovskid,"Braşov, România",http://bio.site/dragos
2564,kirronkherbjp,"Member Of Parliament, Chandigarh. Actor.",https://twitter.com/KirronKherBJP,"Chandigarh, New Delhi",http://bit.ly/1GXfVGX
2565,vpindia,"Official Twitter account of the Vice President of India, Shri Jagdeep Dhankhar.",https://twitter.com/VPIndia,"New Delhi, India",http://vicepresidentofindia.nic.in/
2566,duteechand,"Fastest Woman of India | 100mtr | 11:17 secs Olympian international athletes 
Arjuna awarded 2020",https://twitter.com/DuteeChand," KIIT,Bhubaneshwar, India",http://duteechand.com
2567,dir_ed,"Official Account of  Enforcement Directorate (ED), Government of India.",https://twitter.com/dir_ed,New Delhi,http://www.enforcementdirectorate.gov.in/
2568,parthesh_99,"Political Analyst, Commentator & Campaign Ad Man.",https://twitter.com/parthesh_99,"Gandhinagar, Gujarat.",http://partheshpatel.com
2569,medvedevrussiae,"Deputy Chair of the Security Council of the Russian Federation. The President of Russia, 2008-2012. For tweets in Russian, follow @MedvedevRussia",https://twitter.com/MedvedevRussiaE,"Moscow, Russia",
2570,sanjeevsanyal,"Writer, economist & collector of old maps. This twitter handle belongs primarily to the writer, and only occasionally to the economist. RTs are not endorsements",https://twitter.com/sanjeevsanyal,"New Delhi, India",http://www.sanjeevsanyal.com
2571,sanghaviharsh,"Minister of State- Home, Industries | Transport, Youth, Sports (I/C) | MLA Surat, Majura | Proud Indian",https://twitter.com/sanghaviharsh,Gujarat,http://www.harshsanghavi.in
2572,smqureshipti,Vice Chairman Pakistan Tehreek-e-Insaf | Former Foreign Minister of Pakistan,https://twitter.com/SMQureshiPTI,Pakistan,http://www.insaf.pk
2573,somartist,"Artist (Ikiên)
JigsawGame: store.steampowered.com/app/1452130/
urlich.art/store/prints
patreon.com/urlich
superrare.com/somartist
foundation.app/somartist",https://twitter.com/somartist,gone,https://urlich.art
2574,brokenpixelua,Ukrainian film director (currently Ukrainian soldier),https://twitter.com/brokenpixelua,Kyiv,https://www.facebook.com/DemchenkoVlad
2575,marksleboda1,"IR & Security Analyst, Senior Lecturer in IR & Security Studies MGU 2012-14, LSE postgrad, Climate Change, US Navy vet-Nuclear Engineering marksleboda@gmail.com",https://twitter.com/MarkSleboda1,"Moscow, Russia",https://www.facebook.com/gramsci
2576,usykaa,"Official Twitter page of Alexander Usyk 🥊 WBO, WBC, WBA, IBF Cruiserweight World Champion and Muhammad Ali Trophy 🏆 Olympic Gold Medalist 2012 London 🥇",https://twitter.com/usykaa,Украина,https://rtfight.com/
2577,pradipsinhbjp,"General Secretary, BJP Gujarat ।  Ex-President of BJYM, Gujarat । Former-Senate member (Guj Uni.)",https://twitter.com/pradipsinhbjp,Ahmedabad,http://pradipsinhvaghela.in/
2578,amishdevgan,"Managing Editor #News18 Hindi ,Anchor  #AarPaar on @News18India & #Takkar @Cnbc_awaaz ,Past EditorInChief @ZeeBusiness ,HT  instagram.com/amish.devgan?i…",https://twitter.com/AMISHDEVGAN,Delhi,
2579,mujtabaaasif,Journalist and Research Scholar | IIT Delhi ||Shaheen Bagh Movement || Byline - @TCNLive | @YouthKiAwaaz | @BeyondHeadlines | @Medium || Founder:@miles2smile_,https://twitter.com/MujtabaAasif,"New Delhi, India",https://miles2smile.org/
